zip,mask,desc
640-8399,4,通常水曜配送とぷらす便月曜配送
640-8401,4,通常水曜配送とぷらす便月曜配送
640-8402,4,通常水曜配送とぷらす便月曜配送
640-8403,4,通常水曜配送とぷらす便月曜配送
640-8404,12,通常水曜配送とぷらす便月曜配送、または通常木曜配送とぷらす便火曜配送
640-8411,4,通常水曜配送とぷらす便月曜配送
640-8412,4,通常水曜配送とぷらす便月曜配送
640-8413,4,通常水曜配送とぷらす便月曜配送
640-8414,4,通常水曜配送とぷらす便月曜配送
640-8415,4,通常水曜配送とぷらす便月曜配送
640-8416,4,通常水曜配送とぷらす便月曜配送
640-8421,4,通常水曜配送とぷらす便月曜配送
640-8422,4,通常水曜配送とぷらす便月曜配送
640-8423,4,通常水曜配送とぷらす便月曜配送
640-8424,12,通常水曜配送とぷらす便月曜配送、または通常木曜配送とぷらす便火曜配送
640-8425,4,通常水曜配送とぷらす便月曜配送
640-8431,4,通常水曜配送とぷらす便月曜配送
640-8432,4,通常水曜配送とぷらす便月曜配送
640-8433,4,通常水曜配送とぷらす便月曜配送
640-8434,4,通常水曜配送とぷらす便月曜配送
640-8435,4,通常水曜配送とぷらす便月曜配送
640-8441,4,通常水曜配送とぷらす便月曜配送
640-8442,4,通常水曜配送とぷらす便月曜配送
640-8443,4,通常水曜配送とぷらす便月曜配送
640-8444,4,通常水曜配送とぷらす便月曜配送
640-8451,4,通常水曜配送とぷらす便月曜配送
640-8452,4,通常水曜配送とぷらす便月曜配送
640-8453,4,通常水曜配送とぷらす便月曜配送
640-8454,4,通常水曜配送とぷらす便月曜配送
640-8461,4,通常水曜配送とぷらす便月曜配送
640-8462,4,通常水曜配送とぷらす便月曜配送
640-8463,4,通常水曜配送とぷらす便月曜配送
640-8464,4,通常水曜配送とぷらす便月曜配送
640-8471,4,通常水曜配送とぷらす便月曜配送
640-8472,4,通常水曜配送とぷらす便月曜配送
640-8481,5,通常月曜配送とぷらす便木曜配送、または通常水曜配送とぷらす便月曜配送
640-8482,4,通常水曜配送とぷらす便月曜配送
640-8483,4,通常水曜配送とぷらす便月曜配送
641-0001,16,通常金曜配送とぷらす便水曜配送
641-0002,24,通常木曜配送とぷらす便火曜配送、または通常金曜配送とぷらす便水曜配送
641-0003,16,通常金曜配送とぷらす便水曜配送
641-0004,16,通常金曜配送とぷらす便水曜配送
641-0005,17,通常月曜配送とぷらす便木曜配送、または通常金曜配送とぷらす便水曜配送
641-0006,24,通常木曜配送とぷらす便火曜配送、または通常金曜配送とぷらす便水曜配送
641-0007,24,通常木曜配送とぷらす便火曜配送、または通常金曜配送とぷらす便水曜配送
641-0008,24,通常木曜配送とぷらす便火曜配送、または通常金曜配送とぷらす便水曜配送
641-0011,16,通常金曜配送とぷらす便水曜配送
641-0012,16,通常金曜配送とぷらす便水曜配送
641-0013,24,通常木曜配送とぷらす便火曜配送、または通常金曜配送とぷらす便水曜配送
641-0014,16,通常金曜配送とぷらす便水曜配送
641-0015,16,通常金曜配送とぷらす便水曜配送
641-0021,20,通常水曜配送とぷらす便月曜配送、または通常金曜配送とぷらす便水曜配送
641-0022,17,通常月曜配送とぷらす便木曜配送、または通常金曜配送とぷらす便水曜配送
641-0024,24,通常木曜配送とぷらす便火曜配送、または通常金曜配送とぷらす便水曜配送
641-0025,16,通常金曜配送とぷらす便水曜配送
641-0031,8,通常木曜配送とぷらす便火曜配送
641-0032,8,通常木曜配送とぷらす便火曜配送
641-0033,8,通常木曜配送とぷらす便火曜配送
641-0034,8,通常木曜配送とぷらす便火曜配送
641-0035,25,通常月曜配送とぷらす便木曜配送、または通常木曜配送とぷらす便火曜配送、または通常金曜配送とぷらす便水曜配送
641-0036,24,通常木曜配送とぷらす便火曜配送、または通常金曜配送とぷらす便水曜配送
641-0041,8,通常木曜配送とぷらす便火曜配送
641-0042,8,通常木曜配送とぷらす便火曜配送
641-0043,8,通常木曜配送とぷらす便火曜配送
641-0044,8,通常木曜配送とぷらす便火曜配送
641-0045,8,通常木曜配送とぷらす便火曜配送
641-0051,8,通常木曜配送とぷらす便火曜配送
641-0052,8,通常木曜配送とぷらす便火曜配送
641-0053,8,通常木曜配送とぷらす便火曜配送
641-0054,28,通常水曜配送とぷらす便月曜配送、または通常木曜配送とぷらす便火曜配送、または通常金曜配送とぷらす便水曜配送
641-0055,16,通常金曜配送とぷらす便水曜配送
641-0056,8,通常木曜配送とぷらす便火曜配送
641-0061,16,通常金曜配送とぷらす便水曜配送
641-0062,16,通常金曜配送とぷらす便水曜配送
641-8137,8,通常木曜配送とぷらす便火曜配送
642-0001,16,通常金曜配送とぷらす便水曜配送
642-0002,16,通常金曜配送とぷらす便水曜配送
642-0004,16,通常金曜配送とぷらす便水曜配送
642-0011,16,通常金曜配送とぷらす便水曜配送
642-0012,16,通常金曜配送とぷらす便水曜配送
642-0013,16,通常金曜配送とぷらす便水曜配送
642-0014,16,通常金曜配送とぷらす便水曜配送
642-0015,16,通常金曜配送とぷらす便水曜配送
642-0016,16,通常金曜配送とぷらす便水曜配送
642-0018,16,通常金曜配送とぷらす便水曜配送
642-0019,16,通常金曜配送とぷらす便水曜配送
642-0021,16,通常金曜配送とぷらす便水曜配送
642-0022,16,通常金曜配送とぷらす便水曜配送
642-0023,16,通常金曜配送とぷらす便水曜配送
642-0024,16,通常金曜配送とぷらす便水曜配送
642-0028,16,通常金曜配送とぷらす便水曜配送
642-0031,16,通常金曜配送とぷらす便水曜配送
642-0032,16,通常金曜配送とぷらす便水曜配送
642-0033,16,通常金曜配送とぷらす便水曜配送
642-0034,16,通常金曜配送とぷらす便水曜配送
643-0002,16,通常金曜配送とぷらす便水曜配送
643-0021,16,通常金曜配送とぷらす便水曜配送
643-0022,16,通常金曜配送とぷらす便水曜配送
643-0024,16,通常金曜配送とぷらす便水曜配送
643-0025,16,通常金曜配送とぷらす便水曜配送
643-0026,16,通常金曜配送とぷらす便水曜配送
643-0031,16,通常金曜配送とぷらす便水曜配送
643-0032,16,通常金曜配送とぷらす便水曜配送
643-0033,16,通常金曜配送とぷらす便水曜配送
643-0034,16,通常金曜配送とぷらす便水曜配送
643-0142,16,通常金曜配送とぷらす便水曜配送
643-0166,16,通常金曜配送とぷらす便水曜配送
643-0801,16,通常金曜配送とぷらす便水曜配送
643-0811,16,通常金曜配送とぷらす便水曜配送
643-0813,16,通常金曜配送とぷらす便水曜配送
643-0852,16,通常金曜配送とぷらす便水曜配送
648-0003,1,通常月曜配送とぷらす便木曜配送
648-0005,1,通常月曜配送とぷらす便木曜配送
648-0007,1,通常月曜配送とぷらす便木曜配送
648-0014,1,通常月曜配送とぷらす便木曜配送
648-0015,1,通常月曜配送とぷらす便木曜配送
648-0016,1,通常月曜配送とぷらす便木曜配送
648-0017,1,通常月曜配送とぷらす便木曜配送
648-0018,1,通常月曜配送とぷらす便木曜配送
648-0019,1,通常月曜配送とぷらす便木曜配送
648-0021,1,通常月曜配送とぷらす便木曜配送
648-0024,1,通常月曜配送とぷらす便木曜配送
648-0025,1,通常月曜配送とぷらす便木曜配送
648-0037,1,通常月曜配送とぷらす便木曜配送
648-0041,1,通常月曜配送とぷらす便木曜配送
648-0043,1,通常月曜配送とぷらす便木曜配送
648-0044,1,通常月曜配送とぷらす便木曜配送
648-0052,1,通常月曜配送とぷらす便木曜配送
648-0053,1,通常月曜配送とぷらす便木曜配送
648-0054,1,通常月曜配送とぷらす便木曜配送
648-0061,1,通常月曜配送とぷらす便木曜配送
648-0062,1,通常月曜配送とぷらす便木曜配送
648-0063,1,通常月曜配送とぷらす便木曜配送
648-0064,1,通常月曜配送とぷらす便木曜配送
648-0065,1,通常月曜配送とぷらす便木曜配送
648-0066,1,通常月曜配送とぷらす便木曜配送
648-0071,1,通常月曜配送とぷらす便木曜配送
648-0072,1,通常月曜配送とぷらす便木曜配送
648-0073,1,通常月曜配送とぷらす便木曜配送
648-0074,1,通常月曜配送とぷらす便木曜配送
648-0075,1,通常月曜配送とぷらす便木曜配送
648-0081,1,通常月曜配送とぷらす便木曜配送
648-0082,1,通常月曜配送とぷらす便木曜配送
648-0084,1,通常月曜配送とぷらす便木曜配送
648-0085,1,通常月曜配送とぷらす便木曜配送
648-0086,1,通常月曜配送とぷらす便木曜配送
648-0087,1,通常月曜配送とぷらす便木曜配送
648-0088,1,通常月曜配送とぷらす便木曜配送
648-0091,1,通常月曜配送とぷらす便木曜配送
648-0092,1,通常月曜配送とぷらす便木曜配送
648-0094,1,通常月曜配送とぷらす便木曜配送
648-0095,1,通常月曜配送とぷらす便木曜配送
648-0096,1,通常月曜配送とぷらす便木曜配送
648-0097,1,通常月曜配送とぷらす便木曜配送
648-0098,1,通常月曜配送とぷらす便木曜配送
648-0099,1,通常月曜配送とぷらす便木曜配送
648-0101,1,通常月曜配送とぷらす便木曜配送
648-0145,1,通常月曜配送とぷらす便木曜配送
648-0263,1,通常月曜配送とぷらす便木曜配送
649-0101,16,通常金曜配送とぷらす便水曜配送
649-0111,16,通常金曜配送とぷらす便水曜配送
649-0112,16,通常金曜配送とぷらす便水曜配送
649-0121,16,通常金曜配送とぷらす便水曜配送
649-0122,16,通常金曜配送とぷらす便水曜配送
649-0123,16,通常金曜配送とぷらす便水曜配送
649-0131,16,通常金曜配送とぷらす便水曜配送
649-0132,16,通常金曜配送とぷらす便水曜配送
649-0133,16,通常金曜配送とぷらす便水曜配送
649-0141,16,通常金曜配送とぷらす便水曜配送
649-0142,16,通常金曜配送とぷらす便水曜配送
649-0143,16,通常金曜配送とぷらす便水曜配送
649-0144,16,通常金曜配送とぷらす便水曜配送
649-0145,16,通常金曜配送とぷらす便水曜配送
649-0162,16,通常金曜配送とぷらす便水曜配送
649-0164,16,通常金曜配送とぷらす便水曜配送
649-0301,16,通常金曜配送とぷらす便水曜配送
649-0303,16,通常金曜配送とぷらす便水曜配送
649-0304,16,通常金曜配送とぷらす便水曜配送
649-0305,16,通常金曜配送とぷらす便水曜配送
649-0306,16,通常金曜配送とぷらす便水曜配送
649-0307,16,通常金曜配送とぷらす便水曜配送
649-0311,16,通常金曜配送とぷらす便水曜配送
649-0312,16,通常金曜配送とぷらす便水曜配送
649-0313,16,通常金曜配送とぷらす便水曜配送
649-0314,16,通常金曜配送とぷらす便水曜配送
649-0315,16,通常金曜配送とぷらす便水曜配送
649-0316,16,通常金曜配送とぷらす便水曜配送
649-0317,16,通常金曜配送とぷらす便水曜配送
649-0421,16,通常金曜配送とぷらす便水曜配送
649-0432,16,通常金曜配送とぷらす便水曜配送
649-0433,16,通常金曜配送とぷらす便水曜配送
649-0434,16,通常金曜配送とぷらす便水曜配送
649-0435,16,通常金曜配送とぷらす便水曜配送
649-0436,16,通常金曜配送とぷらす便水曜配送
649-2105,16,通常金曜配送とぷらす便水曜配送
649-6111,1,通常月曜配送とぷらす便木曜配送
649-6112,17,通常月曜配送とぷらす便木曜配送、または通常金曜配送とぷらす便水曜配送
649-6121,1,通常月曜配送とぷらす便木曜配送
649-6122,1,通常月曜配送とぷらす便木曜配送
649-6123,1,通常月曜配送とぷらす便木曜配送
649-6124,1,通常月曜配送とぷらす便木曜配送
649-6202,3,通常月曜配送とぷらす便木曜配送、または通常火曜配送とぷらす便金曜配送
649-6203,1,通常月曜配送とぷらす便木曜配送
649-6204,1,通常月曜配送とぷらす便木曜配送
649-6205,1,通常月曜配送とぷらす便木曜配送
649-6206,1,通常月曜配送とぷらす便木曜配送
